episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-102.27616532192346,-791.1479869248606,-494.704641841426,150.48,25,2,4000,4000,False,25,1,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-33-17,1631777597,12.455304861068726,12.455304861068726,625,a057c1642c41,172.17.0.2,12.455304861068726,0,1,4fc22_00000,"[-504.39031477750626, -590.6308752145771, -775.4648081519526, -546.5239217111367, -183.87833842965324, -102.27616532192346, -791.1479869248606, -425.8296005004697, -485.8711450093769, -215.84554510971319, -643.7618448608683, -455.70350679309166, -511.1050338251579, -672.1646859870009, -404.23633588380926, -587.6016187506751, -669.7696460053386, -391.1723189788312, -288.3211080269462, -689.1827052091414, -493.4011591673989, -735.5574288282736, -215.72978598831182, -639.8058557483396, -348.2443108312964]","[200, 200, 200, 166, 78, 28, 200, 113, 200, 57, 200, 137, 167, 200, 108, 200, 179, 110, 73, 200, 200, 200, 61, 181, 104]",0.1130882207898126,1.4837612121597283,0.07041347318741752,0.4178162469439719,0.0,4329.484,923.898,0.061,66052031.496,8115.199,492.902,2.755,4000,4000,4000,4000,14.822222222222223,18.86111111111111,0.0,0.20000000000000004,5.0000000000000016e-05,23213.40885285408,-0.04881688905604464,23213.4533234627,[0.00949141],0.021849550065515522,4.1354699709082166,0.0
-102.27616532192346,-791.1479869248606,-439.8318317826067,138.98245614035088,32,2,8000,8000,False,57,2,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-33-30,1631777610,13.174578189849854,25.62988305091858,625,a057c1642c41,172.17.0.2,25.62988305091858,0,2,4fc22_00000,"[-504.39031477750626, -590.6308752145771, -775.4648081519526, -546.5239217111367, -183.87833842965324, -102.27616532192346, -791.1479869248606, -425.8296005004697, -485.8711450093769, -215.84554510971319, -643.7618448608683, -455.70350679309166, -511.1050338251579, -672.1646859870009, -404.23633588380926, -587.6016187506751, -669.7696460053386, -391.1723189788312, -288.3211080269462, -689.1827052091414, -493.4011591673989, -735.5574288282736, -215.72978598831182, -639.8058557483396, -348.2443108312964, -242.79800162344162, -701.0534520536887, -171.09446007396727, -105.82384720185227, -333.85299313910394, -275.17466740375033, -719.6969291674027, -303.2531515654427, -295.1264820770683, -444.93548636718367, -532.3252495181443, -217.26781471941504, -495.4606241982991, -740.2416966650761, -125.54417557717971, -160.91013709976193, -789.7294198211557, -286.4888077108958, -366.1883633167171, -663.2542374832582, -612.2149483482104, -551.8909702101635, -598.5709762054553, -112.7720393428647, -375.90165766099136, -623.4805080567953, -185.15526349181448, -320.0833710065742, -233.7058467589679, -474.562517860954, -405.1894997693196, -239.05077007801336]","[200, 200, 200, 166, 78, 28, 200, 113, 200, 57, 200, 137, 167, 200, 108, 200, 179, 110, 73, 200, 200, 200, 61, 181, 104, 200, 200, 48, 33, 200, 95, 200, 81, 112, 162, 200, 59, 125, 200, 33, 47, 200, 87, 96, 200, 200, 145, 200, 33, 112, 172, 57, 109, 68, 200, 200, 86]",0.11572683527749604,1.505171346065311,0.07189729103263845,0.4182147874681741,0.0,4394.739,910.179,0.059,68338965.377,8409.476,475.654,2.649,8000,8000,8000,8000,14.921052631578945,18.899999999999995,0.0,0.3,5.0000000000000016e-05,13957.647092232653,-0.0541679468927204,13957.695613344255,[0.00741157],0.018778609289286697,4.104133862321095,0.0
-102.27616532192346,-791.1479869248606,-457.2829911548298,144.3827160493827,24,2,12000,12000,False,81,3,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-33-42,1631777622,11.606482028961182,37.23636507987976,625,a057c1642c41,172.17.0.2,37.23636507987976,0,3,4fc22_00000,"[-504.39031477750626, -590.6308752145771, -775.4648081519526, -546.5239217111367, -183.87833842965324, -102.27616532192346, -791.1479869248606, -425.8296005004697, -485.8711450093769, -215.84554510971319, -643.7618448608683, -455.70350679309166, -511.1050338251579, -672.1646859870009, -404.23633588380926, -587.6016187506751, -669.7696460053386, -391.1723189788312, -288.3211080269462, -689.1827052091414, -493.4011591673989, -735.5574288282736, -215.72978598831182, -639.8058557483396, -348.2443108312964, -242.79800162344162, -701.0534520536887, -171.09446007396727, -105.82384720185227, -333.85299313910394, -275.17466740375033, -719.6969291674027, -303.2531515654427, -295.1264820770683, -444.93548636718367, -532.3252495181443, -217.26781471941504, -495.4606241982991, -740.2416966650761, -125.54417557717971, -160.91013709976193, -789.7294198211557, -286.4888077108958, -366.1883633167171, -663.2542374832582, -612.2149483482104, -551.8909702101635, -598.5709762054553, -112.7720393428647, -375.90165766099136, -623.4805080567953, -185.15526349181448, -320.0833710065742, -233.7058467589679, -474.562517860954, -405.1894997693196, -239.05077007801336, -735.7051962349087, -130.0745109343229, -626.2918077074522, -669.2240899670807, -354.5344058915269, -205.5442394937127, -724.637327175706, -247.99630940350124, -376.44851663550327, -557.0062343025234, -234.70143393313518, -463.3443229936541, -406.32784890787303, -565.95310850908, -709.8259843112382, -423.40497509266845, -345.3315206372593, -637.5129418057799, -324.99671004538914, -788.2073909049402, -717.7266806603467, -580.9016285264639, -735.0156150039421, -408.79507285462665]","[200, 200, 200, 166, 78, 28, 200, 113, 200, 57, 200, 137, 167, 200, 108, 200, 179, 110, 73, 200, 200, 200, 61, 181, 104, 200, 200, 48, 33, 200, 95, 200, 81, 112, 162, 200, 59, 125, 200, 33, 47, 200, 87, 96, 200, 200, 145, 200, 33, 112, 172, 57, 109, 68, 200, 200, 86, 200, 36, 174, 200, 117, 66, 200, 75, 200, 141, 60, 135, 107, 200, 200, 107, 200, 200, 200, 200, 200, 155, 200, 200]",0.1192569643618853,1.5478382819109888,0.07445059182832718,0.4265525396934818,0.0,4748.732,842.33,0.056,71291286.119,7653.865,522.612,2.355,12000,12000,12000,12000,15.270588235294115,18.958823529411763,0.0,0.3,5.0000000000000016e-05,15499.927400978662,-0.05835250413586055,15499.97969078146,[0.00484967],0.02046925991126525,4.0716215464376635,0.0
-105.82384720185227,-791.1479869248606,-473.432616161096,150.0,25,2,16000,16000,False,106,4,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-33-51,1631777631,9.419880867004395,46.656245946884155,625,a057c1642c41,172.17.0.2,46.656245946884155,0,4,4fc22_00000,"[-791.1479869248606, -425.8296005004697, -485.8711450093769, -215.84554510971319, -643.7618448608683, -455.70350679309166, -511.1050338251579, -672.1646859870009, -404.23633588380926, -587.6016187506751, -669.7696460053386, -391.1723189788312, -288.3211080269462, -689.1827052091414, -493.4011591673989, -735.5574288282736, -215.72978598831182, -639.8058557483396, -348.2443108312964, -242.79800162344162, -701.0534520536887, -171.09446007396727, -105.82384720185227, -333.85299313910394, -275.17466740375033, -719.6969291674027, -303.2531515654427, -295.1264820770683, -444.93548636718367, -532.3252495181443, -217.26781471941504, -495.4606241982991, -740.2416966650761, -125.54417557717971, -160.91013709976193, -789.7294198211557, -286.4888077108958, -366.1883633167171, -663.2542374832582, -612.2149483482104, -551.8909702101635, -598.5709762054553, -112.7720393428647, -375.90165766099136, -623.4805080567953, -185.15526349181448, -320.0833710065742, -233.7058467589679, -474.562517860954, -405.1894997693196, -239.05077007801336, -735.7051962349087, -130.0745109343229, -626.2918077074522, -669.2240899670807, -354.5344058915269, -205.5442394937127, -724.637327175706, -247.99630940350124, -376.44851663550327, -557.0062343025234, -234.70143393313518, -463.3443229936541, -406.32784890787303, -565.95310850908, -709.8259843112382, -423.40497509266845, -345.3315206372593, -637.5129418057799, -324.99671004538914, -788.2073909049402, -717.7266806603467, -580.9016285264639, -735.0156150039421, -408.79507285462665, -606.2352447039458, -511.75884903072966, -534.019037800209, -746.3888700368601, -559.343526384292, -315.28645852969663, -780.5037816543064, -674.0561252105173, -137.20251071201832, -666.4706659955656, -652.4917543977689, -496.57386921791283, -619.2832134306485, -612.2247995086528, -522.8778251451438, -262.1888562314014, -593.2434437088706, -641.985401483782, -757.8754216241557, -499.03298965966854, -437.04526891112096, -634.8678805991323, -235.45015407157084, -157.8876492597919, -352.2101588673834]","[200, 113, 200, 57, 200, 137, 167, 200, 108, 200, 179, 110, 73, 200, 200, 200, 61, 181, 104, 200, 200, 48, 33, 200, 95, 200, 81, 112, 162, 200, 59, 125, 200, 33, 47, 200, 87, 96, 200, 200, 145, 200, 33, 112, 172, 57, 109, 68, 200, 200, 86, 200, 36, 174, 200, 117, 66, 200, 75, 200, 141, 60, 135, 107, 200, 200, 107, 200, 200, 200, 200, 200, 155, 200, 200, 200, 146, 200, 200, 200, 91, 200, 200, 36, 200, 200, 200, 200, 200, 147, 64, 200, 200, 200, 200, 130, 200, 115, 48, 200]",0.11942786946047226,1.5457570553947386,0.07476609500830061,0.4232014111365369,0.0,4363.305,916.736,0.055,72944417.391,7291.479,548.586,2.244,16000,16000,16000,16000,14.584615384615384,19.0,0.0,0.4500000000000001,5.0000000000000016e-05,15223.50412446709,-0.061098566606781014,15223.556447281377,[0.00207648],0.019541636096737154,4.041961867578568,0.0
-112.7720393428647,-815.6529537575306,-473.94526400827584,151.51,26,2,20000,20000,False,132,5,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-34-01,1631777641,9.367792844772339,56.024038791656494,625,a057c1642c41,172.17.0.2,56.024038791656494,0,5,4fc22_00000,"[-303.2531515654427, -295.1264820770683, -444.93548636718367, -532.3252495181443, -217.26781471941504, -495.4606241982991, -740.2416966650761, -125.54417557717971, -160.91013709976193, -789.7294198211557, -286.4888077108958, -366.1883633167171, -663.2542374832582, -612.2149483482104, -551.8909702101635, -598.5709762054553, -112.7720393428647, -375.90165766099136, -623.4805080567953, -185.15526349181448, -320.0833710065742, -233.7058467589679, -474.562517860954, -405.1894997693196, -239.05077007801336, -735.7051962349087, -130.0745109343229, -626.2918077074522, -669.2240899670807, -354.5344058915269, -205.5442394937127, -724.637327175706, -247.99630940350124, -376.44851663550327, -557.0062343025234, -234.70143393313518, -463.3443229936541, -406.32784890787303, -565.95310850908, -709.8259843112382, -423.40497509266845, -345.3315206372593, -637.5129418057799, -324.99671004538914, -788.2073909049402, -717.7266806603467, -580.9016285264639, -735.0156150039421, -408.79507285462665, -606.2352447039458, -511.75884903072966, -534.019037800209, -746.3888700368601, -559.343526384292, -315.28645852969663, -780.5037816543064, -674.0561252105173, -137.20251071201832, -666.4706659955656, -652.4917543977689, -496.57386921791283, -619.2832134306485, -612.2247995086528, -522.8778251451438, -262.1888562314014, -593.2434437088706, -641.985401483782, -757.8754216241557, -499.03298965966854, -437.04526891112096, -634.8678805991323, -235.45015407157084, -157.8876492597919, -352.2101588673834, -467.53172675142906, -332.2650731100672, -428.51287477330584, -302.9409727861025, -336.2750920902549, -657.6193244544777, -208.28472976827402, -531.5254223244992, -754.0432873749102, -157.7170969957603, -633.8187238027285, -435.94065153155424, -500.22805484659176, -258.6953397615001, -394.72308339527063, -672.9774149327862, -815.6529537575306, -440.30730684614923, -780.3658015184864, -524.8020117471721, -333.85299313910394, -293.7232792925296, -484.71784343369404, -478.7154265847747, -407.06678953860654, -632.9074832525188]","[81, 112, 162, 200, 59, 125, 200, 33, 47, 200, 87, 96, 200, 200, 145, 200, 33, 112, 172, 57, 109, 68, 200, 200, 86, 200, 36, 174, 200, 117, 66, 200, 75, 200, 141, 60, 135, 107, 200, 200, 107, 200, 200, 200, 200, 200, 155, 200, 200, 200, 146, 200, 200, 200, 91, 200, 200, 36, 200, 200, 200, 200, 200, 147, 64, 200, 200, 200, 200, 130, 200, 115, 48, 200, 130, 121, 107, 111, 117, 200, 71, 200, 200, 56, 200, 123, 200, 74, 107, 200, 200, 200, 200, 200, 200, 75, 125, 200, 200, 200]",0.11891538459308525,1.5331684325564134,0.07480155719297353,0.41425610771895544,0.0,4142.956,965.494,0.055,73135204.882,7052.993,567.135,2.062,20000,20000,20000,20000,14.042857142857143,18.528571428571432,0.0,0.4500000000000001,5.0000000000000016e-05,9999.290696503014,-0.06153706855926743,9999.344114603022,[0.01260805],0.01816745874751359,4.023956775152555,0.0
-137.20251071201832,-832.8667968498202,-482.04853610175405,158.11,27,2,24000,24000,False,159,6,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-34-09,1631777649,8.437369585037231,64.46140837669373,625,a057c1642c41,172.17.0.2,64.46140837669373,0,6,4fc22_00000,"[-626.2918077074522, -669.2240899670807, -354.5344058915269, -205.5442394937127, -724.637327175706, -247.99630940350124, -376.44851663550327, -557.0062343025234, -234.70143393313518, -463.3443229936541, -406.32784890787303, -565.95310850908, -709.8259843112382, -423.40497509266845, -345.3315206372593, -637.5129418057799, -324.99671004538914, -788.2073909049402, -717.7266806603467, -580.9016285264639, -735.0156150039421, -408.79507285462665, -606.2352447039458, -511.75884903072966, -534.019037800209, -746.3888700368601, -559.343526384292, -315.28645852969663, -780.5037816543064, -674.0561252105173, -137.20251071201832, -666.4706659955656, -652.4917543977689, -496.57386921791283, -619.2832134306485, -612.2247995086528, -522.8778251451438, -262.1888562314014, -593.2434437088706, -641.985401483782, -757.8754216241557, -499.03298965966854, -437.04526891112096, -634.8678805991323, -235.45015407157084, -157.8876492597919, -352.2101588673834, -467.53172675142906, -332.2650731100672, -428.51287477330584, -302.9409727861025, -336.2750920902549, -657.6193244544777, -208.28472976827402, -531.5254223244992, -754.0432873749102, -157.7170969957603, -633.8187238027285, -435.94065153155424, -500.22805484659176, -258.6953397615001, -394.72308339527063, -672.9774149327862, -815.6529537575306, -440.30730684614923, -780.3658015184864, -524.8020117471721, -333.85299313910394, -293.7232792925296, -484.71784343369404, -478.7154265847747, -407.06678953860654, -632.9074832525188, -441.17107119440413, -503.7018689956092, -328.27216610449034, -364.66888503884553, -252.6135100781329, -630.1245057996771, -235.0572992294562, -407.06678953860654, -832.8667968498202, -200.2258190642957, -306.4074302865158, -793.4876621577977, -350.26700903774713, -464.24456051576755, -526.2119434477102, -348.50423068777326, -541.8790982240381, -701.7282647532825, -281.0238192135441, -404.35578109263054, -416.44570827081844, -569.8497834638425, -174.91180161014296, -242.33492542990447, -455.9762170410386, -224.67785177045076, -831.3361325304394]","[174, 200, 117, 66, 200, 75, 200, 141, 60, 135, 107, 200, 200, 107, 200, 200, 200, 200, 200, 155, 200, 200, 200, 146, 200, 200, 200, 91, 200, 200, 36, 200, 200, 200, 200, 200, 147, 64, 200, 200, 200, 200, 130, 200, 115, 48, 200, 130, 121, 107, 111, 117, 200, 71, 200, 200, 56, 200, 123, 200, 74, 107, 200, 200, 200, 200, 200, 200, 75, 125, 200, 200, 200, 114, 200, 94, 200, 113, 200, 66, 200, 200, 69, 200, 200, 200, 200, 200, 200, 154, 200, 97, 117, 152, 145, 48, 72, 130, 109, 200]",0.11545837368433627,1.4878442811984112,0.0729572162266094,0.39816159273462737,0.0,3913.813,1022.021,0.053,75686688.722,6820.973,586.427,2.021,24000,24000,24000,24000,13.783333333333333,17.900000000000002,0.0,0.4500000000000001,5.0000000000000016e-05,9519.203735023417,-0.05737184652738193,9519.25394812143,[0.11060178],0.01581100141456499,3.972639270495343,0.0
-137.20251071201832,-832.8667968498202,-470.1367002894039,150.74,27,2,28000,28000,False,186,7,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-34-18,1631777658,8.563387155532837,73.02479553222656,625,a057c1642c41,172.17.0.2,73.02479553222656,0,7,4fc22_00000,"[-315.28645852969663, -780.5037816543064, -674.0561252105173, -137.20251071201832, -666.4706659955656, -652.4917543977689, -496.57386921791283, -619.2832134306485, -612.2247995086528, -522.8778251451438, -262.1888562314014, -593.2434437088706, -641.985401483782, -757.8754216241557, -499.03298965966854, -437.04526891112096, -634.8678805991323, -235.45015407157084, -157.8876492597919, -352.2101588673834, -467.53172675142906, -332.2650731100672, -428.51287477330584, -302.9409727861025, -336.2750920902549, -657.6193244544777, -208.28472976827402, -531.5254223244992, -754.0432873749102, -157.7170969957603, -633.8187238027285, -435.94065153155424, -500.22805484659176, -258.6953397615001, -394.72308339527063, -672.9774149327862, -815.6529537575306, -440.30730684614923, -780.3658015184864, -524.8020117471721, -333.85299313910394, -293.7232792925296, -484.71784343369404, -478.7154265847747, -407.06678953860654, -632.9074832525188, -441.17107119440413, -503.7018689956092, -328.27216610449034, -364.66888503884553, -252.6135100781329, -630.1245057996771, -235.0572992294562, -407.06678953860654, -832.8667968498202, -200.2258190642957, -306.4074302865158, -793.4876621577977, -350.26700903774713, -464.24456051576755, -526.2119434477102, -348.50423068777326, -541.8790982240381, -701.7282647532825, -281.0238192135441, -404.35578109263054, -416.44570827081844, -569.8497834638425, -174.91180161014296, -242.33492542990447, -455.9762170410386, -224.67785177045076, -831.3361325304394, -194.45113077320528, -238.23000927997026, -822.1794050156379, -599.856696394844, -802.9103710045422, -207.95715472495473, -394.15483833405295, -784.5772136540554, -797.0291789647014, -212.19381428494202, -361.87720829321466, -565.6002618596423, -188.4468152002403, -177.62767995600413, -565.8697782104056, -631.9371357396544, -575.9009716878526, -138.18025458141744, -486.85675324385426, -636.9366407106122, -404.36990636516725, -727.8051673263338, -456.1881046156968, -723.4896587748794, -300.4996956491159, -482.48960573901996, -392.67466110039663]","[91, 200, 200, 36, 200, 200, 200, 200, 200, 147, 64, 200, 200, 200, 200, 130, 200, 115, 48, 200, 130, 121, 107, 111, 117, 200, 71, 200, 200, 56, 200, 123, 200, 74, 107, 200, 200, 200, 200, 200, 200, 75, 125, 200, 200, 200, 114, 200, 94, 200, 113, 200, 66, 200, 200, 69, 200, 200, 200, 200, 200, 200, 154, 200, 97, 117, 152, 145, 48, 72, 130, 109, 200, 58, 69, 200, 154, 200, 61, 108, 200, 200, 56, 98, 200, 53, 41, 200, 200, 200, 40, 147, 200, 111, 200, 200, 200, 91, 132, 127]",0.1089984464454265,1.403819186911773,0.06886361402064461,0.3738868709175827,0.0,3764.782,1062.479,0.052,77111301.379,6658.62,600.725,2.031,28000,28000,28000,28000,13.966666666666669,17.900000000000002,0.0,0.4500000000000001,5.0000000000000016e-05,11413.486749595724,-0.06002872278613429,11413.538778456821,[0.08938225],0.017828005547906856,4.002129489888427,0.0
-138.18025458141744,-832.8667968498202,-449.4079391967861,150.16,28,2,32000,32000,False,214,8,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-34-26,1631777666,8.324096918106079,81.34889245033264,625,a057c1642c41,172.17.0.2,81.34889245033264,0,8,4fc22_00000,"[-754.0432873749102, -157.7170969957603, -633.8187238027285, -435.94065153155424, -500.22805484659176, -258.6953397615001, -394.72308339527063, -672.9774149327862, -815.6529537575306, -440.30730684614923, -780.3658015184864, -524.8020117471721, -333.85299313910394, -293.7232792925296, -484.71784343369404, -478.7154265847747, -407.06678953860654, -632.9074832525188, -441.17107119440413, -503.7018689956092, -328.27216610449034, -364.66888503884553, -252.6135100781329, -630.1245057996771, -235.0572992294562, -407.06678953860654, -832.8667968498202, -200.2258190642957, -306.4074302865158, -793.4876621577977, -350.26700903774713, -464.24456051576755, -526.2119434477102, -348.50423068777326, -541.8790982240381, -701.7282647532825, -281.0238192135441, -404.35578109263054, -416.44570827081844, -569.8497834638425, -174.91180161014296, -242.33492542990447, -455.9762170410386, -224.67785177045076, -831.3361325304394, -194.45113077320528, -238.23000927997026, -822.1794050156379, -599.856696394844, -802.9103710045422, -207.95715472495473, -394.15483833405295, -784.5772136540554, -797.0291789647014, -212.19381428494202, -361.87720829321466, -565.6002618596423, -188.4468152002403, -177.62767995600413, -565.8697782104056, -631.9371357396544, -575.9009716878526, -138.18025458141744, -486.85675324385426, -636.9366407106122, -404.36990636516725, -727.8051673263338, -456.1881046156968, -723.4896587748794, -300.4996956491159, -482.48960573901996, -392.67466110039663, -340.9120028488905, -401.11660743085673, -404.79980687957965, -273.73693764044515, -173.58372978484107, -287.2916535514273, -256.07246762445675, -402.43846671208985, -774.4846094786459, -287.58603649704867, -572.829680527977, -401.9150997434357, -399.8870472099791, -465.94942347867027, -143.56763313393128, -376.414021601549, -453.5658602112577, -362.7084876922321, -303.5597291147397, -638.8674845758985, -574.7999290350328, -573.9578218582168, -391.5355806316872, -474.7773843745707, -370.771037012583, -184.5900370774833, -659.5895729615336, -289.5291863266849]","[200, 56, 200, 123, 200, 74, 107, 200, 200, 200, 200, 200, 200, 75, 125, 200, 200, 200, 114, 200, 94, 200, 113, 200, 66, 200, 200, 69, 200, 200, 200, 200, 200, 200, 154, 200, 97, 117, 152, 145, 48, 72, 130, 109, 200, 58, 69, 200, 154, 200, 61, 108, 200, 200, 56, 98, 200, 53, 41, 200, 200, 200, 40, 147, 200, 111, 200, 200, 200, 91, 132, 127, 200, 200, 200, 84, 49, 73, 77, 100, 200, 200, 200, 110, 200, 155, 38, 200, 200, 200, 83, 200, 200, 200, 112, 200, 97, 52, 200, 200]",0.10383840606583286,1.3391181171658406,0.06557371698854075,0.35548887058314577,0.0,3632.081,1101.297,0.051,78352438.996,6527.978,612.747,1.959,32000,32000,32000,32000,13.683333333333332,17.900000000000002,0.0,0.4500000000000001,5.0000000000000016e-05,5719.183783877793,-0.0651173637528974,5719.240880363218,[0.15168309],0.017888553653842395,3.9643038154930195,0.0
-135.96741315072242,-831.3361325304394,-434.70222670249393,141.71,29,2,36000,36000,False,243,9,bec68e8dafe94c729bd09c7e89fff25a,2021-09-16_00-34-35,1631777675,8.367217063903809,89.71610951423645,625,a057c1642c41,172.17.0.2,89.71610951423645,0,9,4fc22_00000,"[-793.4876621577977, -350.26700903774713, -464.24456051576755, -526.2119434477102, -348.50423068777326, -541.8790982240381, -701.7282647532825, -281.0238192135441, -404.35578109263054, -416.44570827081844, -569.8497834638425, -174.91180161014296, -242.33492542990447, -455.9762170410386, -224.67785177045076, -831.3361325304394, -194.45113077320528, -238.23000927997026, -822.1794050156379, -599.856696394844, -802.9103710045422, -207.95715472495473, -394.15483833405295, -784.5772136540554, -797.0291789647014, -212.19381428494202, -361.87720829321466, -565.6002618596423, -188.4468152002403, -177.62767995600413, -565.8697782104056, -631.9371357396544, -575.9009716878526, -138.18025458141744, -486.85675324385426, -636.9366407106122, -404.36990636516725, -727.8051673263338, -456.1881046156968, -723.4896587748794, -300.4996956491159, -482.48960573901996, -392.67466110039663, -340.9120028488905, -401.11660743085673, -404.79980687957965, -273.73693764044515, -173.58372978484107, -287.2916535514273, -256.07246762445675, -402.43846671208985, -774.4846094786459, -287.58603649704867, -572.829680527977, -401.9150997434357, -399.8870472099791, -465.94942347867027, -143.56763313393128, -376.414021601549, -453.5658602112577, -362.7084876922321, -303.5597291147397, -638.8674845758985, -574.7999290350328, -573.9578218582168, -391.5355806316872, -474.7773843745707, -370.771037012583, -184.5900370774833, -659.5895729615336, -289.5291863266849, -626.0756460206989, -622.1647024879143, -513.7740714647865, -601.3441024978545, -228.97295085255806, -394.44602738248847, -348.4013336105835, -375.3598835445887, -463.6447993595531, -230.50172421100996, -220.7834883141089, -176.73673751447026, -216.69459616075795, -285.19281582357166, -526.1398233722423, -647.6597191543319, -260.90018904786916, -370.2181165626022, -570.8200273791514, -520.5456179214852, -599.1073882317337, -352.2304492129429, -707.7375218788743, -351.6386879641707, -294.18081814564755, -609.1759840293506, -314.3714680024412, -467.07433120379824, -135.96741315072242]","[200, 200, 200, 200, 200, 154, 200, 97, 117, 152, 145, 48, 72, 130, 109, 200, 58, 69, 200, 154, 200, 61, 108, 200, 200, 56, 98, 200, 53, 41, 200, 200, 200, 40, 147, 200, 111, 200, 200, 200, 91, 132, 127, 200, 200, 200, 84, 49, 73, 77, 100, 200, 200, 200, 110, 200, 155, 38, 200, 200, 200, 83, 200, 200, 200, 112, 200, 97, 52, 200, 200, 200, 200, 133, 200, 58, 101, 93, 108, 127, 61, 53, 52, 58, 130, 145, 200, 65, 107, 200, 200, 200, 106, 200, 99, 200, 200, 83, 133, 59]",0.0996668982714228,1.2877548206538874,0.0628874561295111,0.34090694052280596,0.0,3536.184,1131.163,0.051,78725205.422,6423.793,622.685,1.943,36000,36000,36000,36000,13.350000000000001,17.900000000000002,0.0,0.4500000000000001,5.0000000000000016e-05,6976.935174560547,-0.06494541195952283,6976.99265937395,[0.14292943],0.01654416343270967,3.946903670731411,0.0
