episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,2,4000,4000,False,0,1,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-38-40,1632127120,21.269341945648193,21.269341945648193,20827,028b450fc55a,172.17.0.2,21.269341945648193,0,1,[],[],13947.575,286.788,0.051,78033562.791,7316.175,546.734,1.609,4000,4000,4000,4000,29.345161290322583,18.57096774193549,0.0,0.20000000000000004,5.0000000000000016e-05,132999.7498235887,-0.04125386413076632,132999.78855846773,[-8.566142e-05],0.013668398251100892,4.145317126345891,0.0
nan,nan,nan,nan,0,2,8000,8000,False,0,2,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-39-01,1632127141,21.114018201828003,42.383360147476196,20827,028b450fc55a,172.17.0.2,42.383360147476196,0,2,[],[],13588.499,294.367,0.064,62137837.037,7597.326,526.501,1.854,8000,8000,8000,8000,29.836666666666666,18.7,0.0,0.20000000000000004,5.0000000000000016e-05,126455.08626512096,-0.051166744589284864,126455.13409778225,[-6.885484e-05],0.015032707289073476,4.122968508607598,0.0
nan,nan,nan,nan,0,2,12000,12000,False,0,3,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-39-22,1632127162,20.714415550231934,63.09777569770813,20827,028b450fc55a,172.17.0.2,63.09777569770813,0,3,[],[],13499.608,296.305,0.059,68200065.041,7527.251,531.403,1.683,12000,12000,12000,12000,30.87333333333333,18.7,0.0,0.20000000000000004,5.0000000000000016e-05,118464.2379452285,-0.053063493570993825,118464.28842405914,[-6.531836e-06],0.014229154624023797,4.103641062910839,0.0
nan,nan,nan,nan,0,2,16000,16000,False,0,4,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-39-45,1632127185,22.651703119277954,85.74947881698608,20827,028b450fc55a,172.17.0.2,85.74947881698608,0,4,[],[],13472.436,296.903,0.057,70640909.474,7958.566,502.603,1.75,16000,16000,16000,16000,31.040625,18.7125,0.0,0.20000000000000004,5.0000000000000016e-05,117197.38699596774,-0.0582132414704369,117197.44226310484,[2.7424545e-07],0.014988830014740204,4.078876372819305,0.0
nan,nan,nan,nan,0,2,20000,20000,False,0,5,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-40-07,1632127207,22.029741048812866,107.77921986579895,20827,028b450fc55a,172.17.0.2,107.77921986579895,0,5,[],[],13592.975,294.27,0.055,72129045.572,7956.728,502.719,1.686,20000,20000,20000,20000,30.59354838709677,18.7258064516129,0.0,0.20000000000000004,5.0000000000000016e-05,112564.31648185484,-0.056293822945125645,112564.36952284946,[-5.2455293e-06],0.015172904305425367,4.053804307342857,0.0
nan,nan,nan,nan,0,2,24000,24000,False,0,6,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-40-29,1632127229,21.917336225509644,129.6965560913086,20827,028b450fc55a,172.17.0.2,129.6965560913086,0,6,[],[],13611.905,293.86,0.054,74180763.449,7997.999,500.125,1.69,24000,24000,24000,24000,31.384375,18.768749999999997,0.0,0.20000000000000004,5.0000000000000016e-05,108769.44414482526,-0.057771304766497306,108769.49863071236,[7.7793675e-07],0.01538867906181338,4.038251141578921,0.0
nan,nan,nan,nan,0,2,28000,28000,False,0,7,4f581c7e0410472681b4f17b6ca632dd,2021-09-20_01-40-51,1632127251,21.765868186950684,151.46242427825928,20827,028b450fc55a,172.17.0.2,151.46242427825928,0,7,[],[],13639.672,293.262,0.055,72583752.781,7991.723,500.518,1.651,28000,28000,28000,28000,30.564516129032263,18.754838709677415,0.0,0.20000000000000004,5.0000000000000016e-05,96373.47027049732,-0.05895051474392574,96373.52621807795,[1.523828e-06],0.015427452783780785,4.008221294033912,0.0
