episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-840.8444754111638,-921.4553035120063,-888.5176609091798,200.0,20,2,4000,4000,False,20,1,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-55-20,1632092120,9.880979537963867,9.880979537963867,29928,028b450fc55a,172.17.0.2,9.880979537963867,0,1,"[-895.3230517164615, -889.9307316113207, -883.3384047666289, -884.6670723797216, -908.2780461791582, -913.8433733522384, -910.7494725852636, -880.148447199138, -888.7184189074201, -858.5274561724548, -906.7424722519618, -853.5027115401938, -904.3769538068159, -854.705173083652, -890.2668945867568, -840.8444754111638, -909.2705508168149, -921.4553035120063, -911.2309481634279, -864.4332601409947]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.06386234068024584,0.928407010884359,0.04384375881517251,0.33841747930203603,0.0,2825.263,1415.797,0.059,68200065.041,7049.195,567.441,1.584,4000,4000,4000,4000,39.61333333333334,18.09333333333333,0.0,0.20000000000000004,5.0000000000000016e-05,75615.63976814516,-0.043741564167242855,75615.68100218414,[-0.00190912],0.014339127073571403,4.144645002324094,0.0
-805.0309375565802,-921.4553035120063,-878.0300481478564,200.0,20,2,8000,8000,False,40,2,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-55-30,1632092130,10.3015456199646,20.182525157928467,29928,028b450fc55a,172.17.0.2,20.182525157928467,0,2,"[-895.3230517164615, -889.9307316113207, -883.3384047666289, -884.6670723797216, -908.2780461791582, -913.8433733522384, -910.7494725852636, -880.148447199138, -888.7184189074201, -858.5274561724548, -906.7424722519618, -853.5027115401938, -904.3769538068159, -854.705173083652, -890.2668945867568, -840.8444754111638, -909.2705508168149, -921.4553035120063, -911.2309481634279, -864.4332601409947, -890.1012838753525, -893.1305403392543, -863.2258570449085, -865.3740541725323, -852.7373793805036, -908.5077054058444, -849.952542911545, -877.0822408973742, -861.5591674402642, -805.0309375565802, -890.4023560290428, -849.0831937518248, -849.350398604164, -914.6333174406284, -847.5328590563712, -857.3323590407188, -849.4667535133556, -869.7738696400165, -893.5430577943221, -863.0288338360613]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.06552837640245315,0.9496806704965426,0.04511157222543251,0.3435566607731545,0.0,2934.709,1362.997,0.052,77136625.287,7150.112,559.432,1.538,8000,8000,8000,8000,40.24285714285714,18.199999999999996,0.0,0.20000000000000004,5.0000000000000016e-05,68292.71990087365,-0.05272487904976613,68292.77022009408,[-0.00507589],0.013485064035429463,4.12539152586332,0.0
-805.0309375565802,-921.4553035120063,-878.520037775562,200.0,20,2,12000,12000,False,60,3,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-55-40,1632092140,10.28395390510559,30.466479063034058,29928,028b450fc55a,172.17.0.2,30.466479063034058,0,3,"[-895.3230517164615, -889.9307316113207, -883.3384047666289, -884.6670723797216, -908.2780461791582, -913.8433733522384, -910.7494725852636, -880.148447199138, -888.7184189074201, -858.5274561724548, -906.7424722519618, -853.5027115401938, -904.3769538068159, -854.705173083652, -890.2668945867568, -840.8444754111638, -909.2705508168149, -921.4553035120063, -911.2309481634279, -864.4332601409947, -890.1012838753525, -893.1305403392543, -863.2258570449085, -865.3740541725323, -852.7373793805036, -908.5077054058444, -849.952542911545, -877.0822408973742, -861.5591674402642, -805.0309375565802, -890.4023560290428, -849.0831937518248, -849.350398604164, -914.6333174406284, -847.5328590563712, -857.3323590407188, -849.4667535133556, -869.7738696400165, -893.5430577943221, -863.0288338360613, -905.6163651881359, -888.2196958122781, -853.9275349596113, -891.8566339239792, -900.4167544718193, -846.9485261089474, -905.0609899342471, -848.0044515292813, -878.202842565594, -869.0257849973028, -901.1007905992508, -898.9501386677198, -911.9593304852565, -883.3014549287669, -890.851823321973, -874.8921843240743, -867.3837073213576, -880.6151620090451, -852.0834925221901, -841.5826769486223]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.06649210986289973,0.9616628911650547,0.04575339272761763,0.34640678530464103,0.0,2973.393,1345.265,0.05,79262437.795,7175.659,557.44,1.553,12000,12000,12000,12000,41.14,18.199999999999996,0.0,0.20000000000000004,5.0000000000000016e-05,64076.399395161294,-0.055128285372930186,64076.45179771505,[-0.0111942],0.01433830803832312,4.1009584032079225,0.0
-787.930994569575,-921.4553035120063,-877.3583681308104,200.0,20,2,16000,16000,False,80,4,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-55-52,1632092152,11.555716514587402,42.02219557762146,29928,028b450fc55a,172.17.0.2,42.02219557762146,0,4,"[-895.3230517164615, -889.9307316113207, -883.3384047666289, -884.6670723797216, -908.2780461791582, -913.8433733522384, -910.7494725852636, -880.148447199138, -888.7184189074201, -858.5274561724548, -906.7424722519618, -853.5027115401938, -904.3769538068159, -854.705173083652, -890.2668945867568, -840.8444754111638, -909.2705508168149, -921.4553035120063, -911.2309481634279, -864.4332601409947, -890.1012838753525, -893.1305403392543, -863.2258570449085, -865.3740541725323, -852.7373793805036, -908.5077054058444, -849.952542911545, -877.0822408973742, -861.5591674402642, -805.0309375565802, -890.4023560290428, -849.0831937518248, -849.350398604164, -914.6333174406284, -847.5328590563712, -857.3323590407188, -849.4667535133556, -869.7738696400165, -893.5430577943221, -863.0288338360613, -905.6163651881359, -888.2196958122781, -853.9275349596113, -891.8566339239792, -900.4167544718193, -846.9485261089474, -905.0609899342471, -848.0044515292813, -878.202842565594, -869.0257849973028, -901.1007905992508, -898.9501386677198, -911.9593304852565, -883.3014549287669, -890.851823321973, -874.8921843240743, -867.3837073213576, -880.6151620090451, -852.0834925221901, -841.5826769486223, -915.6209124704701, -884.513767632667, -826.52691408921, -891.6343710538279, -888.7036261943502, -889.1727958081648, -829.2348002907459, -869.2603538318037, -885.5309161438364, -854.1029968314581, -787.930994569575, -875.4327668648932, -914.1715441833486, -882.7781199049252, -879.724219567511, -893.0911356974846, -888.7584193369806, -829.4693691252461, -900.698124304625, -891.1110360299865]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.06727366102053703,0.9714125557752216,0.04628106250372886,0.3489548234729288,0.0,3019.628,1324.666,0.051,78215459.207,7479.098,534.824,1.693,16000,16000,16000,16000,42.176470588235304,18.2,0.0,0.20000000000000004,5.0000000000000016e-05,59853.63146841398,-0.05606300099652701,59853.68421118952,[-0.02340837],0.015284256970483901,4.073441868187279,0.0
-787.930994569575,-921.4553035120063,-875.8864931666988,200.0,20,2,20000,20000,False,100,5,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-56-03,1632092163,11.405195951461792,53.42739152908325,29928,028b450fc55a,172.17.0.2,53.42739152908325,0,5,"[-895.3230517164615, -889.9307316113207, -883.3384047666289, -884.6670723797216, -908.2780461791582, -913.8433733522384, -910.7494725852636, -880.148447199138, -888.7184189074201, -858.5274561724548, -906.7424722519618, -853.5027115401938, -904.3769538068159, -854.705173083652, -890.2668945867568, -840.8444754111638, -909.2705508168149, -921.4553035120063, -911.2309481634279, -864.4332601409947, -890.1012838753525, -893.1305403392543, -863.2258570449085, -865.3740541725323, -852.7373793805036, -908.5077054058444, -849.952542911545, -877.0822408973742, -861.5591674402642, -805.0309375565802, -890.4023560290428, -849.0831937518248, -849.350398604164, -914.6333174406284, -847.5328590563712, -857.3323590407188, -849.4667535133556, -869.7738696400165, -893.5430577943221, -863.0288338360613, -905.6163651881359, -888.2196958122781, -853.9275349596113, -891.8566339239792, -900.4167544718193, -846.9485261089474, -905.0609899342471, -848.0044515292813, -878.202842565594, -869.0257849973028, -901.1007905992508, -898.9501386677198, -911.9593304852565, -883.3014549287669, -890.851823321973, -874.8921843240743, -867.3837073213576, -880.6151620090451, -852.0834925221901, -841.5826769486223, -915.6209124704701, -884.513767632667, -826.52691408921, -891.6343710538279, -888.7036261943502, -889.1727958081648, -829.2348002907459, -869.2603538318037, -885.5309161438364, -854.1029968314581, -787.930994569575, -875.4327668648932, -914.1715441833486, -882.7781199049252, -879.724219567511, -893.0911356974846, -888.7584193369806, -829.4693691252461, -900.698124304625, -891.1110360299865, -863.2110962766519, -910.7322250682863, -919.7935235151757, -850.1181855677621, -889.683824867657, -858.754628650421, -916.8233740139281, -850.3010437961434, -913.8236710313536, -855.5671578316498, -812.9919324439253, -862.5369113096631, -907.0854357961425, -857.6463648913629, -842.4219087840364, -796.1752502506557, -840.4738174017716, -899.9531221984229, -843.6181974913538, -908.2681950187158]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.06846308140937957,0.9869237997035918,0.0470866480452858,0.3526625089552871,0.0,3154.576,1267.999,0.053,74831471.9,7524.235,531.615,1.618,20000,20000,20000,20000,39.7125,18.24375,0.0,0.20000000000000004,5.0000000000000016e-05,55113.658085517476,-0.06014696111582139,55113.715013860885,[-0.03466111],0.016867809536991817,4.038681557614316,0.0
-787.930994569575,-919.7935235151757,-871.6191643581874,200.0,20,2,24000,24000,False,120,6,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-56-13,1632092173,10.140775918960571,63.56816744804382,29928,028b450fc55a,172.17.0.2,63.56816744804382,0,6,"[-890.1012838753525, -893.1305403392543, -863.2258570449085, -865.3740541725323, -852.7373793805036, -908.5077054058444, -849.952542911545, -877.0822408973742, -861.5591674402642, -805.0309375565802, -890.4023560290428, -849.0831937518248, -849.350398604164, -914.6333174406284, -847.5328590563712, -857.3323590407188, -849.4667535133556, -869.7738696400165, -893.5430577943221, -863.0288338360613, -905.6163651881359, -888.2196958122781, -853.9275349596113, -891.8566339239792, -900.4167544718193, -846.9485261089474, -905.0609899342471, -848.0044515292813, -878.202842565594, -869.0257849973028, -901.1007905992508, -898.9501386677198, -911.9593304852565, -883.3014549287669, -890.851823321973, -874.8921843240743, -867.3837073213576, -880.6151620090451, -852.0834925221901, -841.5826769486223, -915.6209124704701, -884.513767632667, -826.52691408921, -891.6343710538279, -888.7036261943502, -889.1727958081648, -829.2348002907459, -869.2603538318037, -885.5309161438364, -854.1029968314581, -787.930994569575, -875.4327668648932, -914.1715441833486, -882.7781199049252, -879.724219567511, -893.0911356974846, -888.7584193369806, -829.4693691252461, -900.698124304625, -891.1110360299865, -863.2110962766519, -910.7322250682863, -919.7935235151757, -850.1181855677621, -889.683824867657, -858.754628650421, -916.8233740139281, -850.3010437961434, -913.8236710313536, -855.5671578316498, -812.9919324439253, -862.5369113096631, -907.0854357961425, -857.6463648913629, -842.4219087840364, -796.1752502506557, -840.4738174017716, -899.9531221984229, -843.6181974913538, -908.2681950187158, -831.5978639319849, -862.2111952824607, -886.3929008918343, -851.6340252292603, -879.5783111769915, -861.0019331702581, -907.1229814217958, -847.5063561667426, -850.2166971721854, -914.1025860602517, -866.1442959400376, -894.0639380142566, -896.7280738091861, -841.3456533102129, -825.531358859855, -892.3750593400063, -884.462057026548, -818.9882878173757, -904.618918997852, -827.9978437133333]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.07020506592890743,1.0092989755164319,0.0482914971404236,0.35798338794583934,0.0,3127.377,1279.027,0.052,76608292.237,7460.791,536.136,1.605,24000,24000,24000,24000,41.14000000000001,18.300000000000004,0.0,0.20000000000000004,5.0000000000000016e-05,51593.76745211693,-0.056776647039899424,51593.821257560485,[-0.0554467],0.015243145664911709,4.007213474858192,0.0
-787.930994569575,-919.9936292605346,-874.4624838681716,200.0,20,2,28000,28000,False,140,7,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-56-24,1632092184,10.107148885726929,73.67531633377075,29928,028b450fc55a,172.17.0.2,73.67531633377075,0,7,"[-905.6163651881359, -888.2196958122781, -853.9275349596113, -891.8566339239792, -900.4167544718193, -846.9485261089474, -905.0609899342471, -848.0044515292813, -878.202842565594, -869.0257849973028, -901.1007905992508, -898.9501386677198, -911.9593304852565, -883.3014549287669, -890.851823321973, -874.8921843240743, -867.3837073213576, -880.6151620090451, -852.0834925221901, -841.5826769486223, -915.6209124704701, -884.513767632667, -826.52691408921, -891.6343710538279, -888.7036261943502, -889.1727958081648, -829.2348002907459, -869.2603538318037, -885.5309161438364, -854.1029968314581, -787.930994569575, -875.4327668648932, -914.1715441833486, -882.7781199049252, -879.724219567511, -893.0911356974846, -888.7584193369806, -829.4693691252461, -900.698124304625, -891.1110360299865, -863.2110962766519, -910.7322250682863, -919.7935235151757, -850.1181855677621, -889.683824867657, -858.754628650421, -916.8233740139281, -850.3010437961434, -913.8236710313536, -855.5671578316498, -812.9919324439253, -862.5369113096631, -907.0854357961425, -857.6463648913629, -842.4219087840364, -796.1752502506557, -840.4738174017716, -899.9531221984229, -843.6181974913538, -908.2681950187158, -831.5978639319849, -862.2111952824607, -886.3929008918343, -851.6340252292603, -879.5783111769915, -861.0019331702581, -907.1229814217958, -847.5063561667426, -850.2166971721854, -914.1025860602517, -866.1442959400376, -894.0639380142566, -896.7280738091861, -841.3456533102129, -825.531358859855, -892.3750593400063, -884.462057026548, -818.9882878173757, -904.618918997852, -827.9978437133333, -900.1673929242484, -905.7795210956331, -846.0545330757133, -919.9936292605346, -877.304503767525, -907.3274009871786, -885.5481636608137, -810.9244355607705, -876.6106164796514, -895.3211927003446, -914.6530197615131, -879.9335806855212, -863.586663893858, -903.0611879458643, -879.1460914010389, -878.6670706267817, -890.6615687370564, -887.222249621994, -800.7967328005, -912.4211037425365]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.07121263631210345,1.022291215288208,0.04895382117104452,0.36109966859615783,0.0,3115.626,1283.851,0.051,78293674.667,7402.872,540.331,1.605,28000,28000,28000,28000,40.23571428571429,18.292857142857144,0.0,0.20000000000000004,5.0000000000000016e-05,49273.625997563846,-0.05672533834172833,49273.67949638777,[-0.04885719],0.015365062492407574,3.9904576550247848,0.0
-787.930994569575,-919.9936292605346,-874.0144625085268,200.0,20,2,32000,32000,False,160,8,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-56-34,1632092194,10.389180898666382,84.06449723243713,29928,028b450fc55a,172.17.0.2,84.06449723243713,0,8,"[-915.6209124704701, -884.513767632667, -826.52691408921, -891.6343710538279, -888.7036261943502, -889.1727958081648, -829.2348002907459, -869.2603538318037, -885.5309161438364, -854.1029968314581, -787.930994569575, -875.4327668648932, -914.1715441833486, -882.7781199049252, -879.724219567511, -893.0911356974846, -888.7584193369806, -829.4693691252461, -900.698124304625, -891.1110360299865, -863.2110962766519, -910.7322250682863, -919.7935235151757, -850.1181855677621, -889.683824867657, -858.754628650421, -916.8233740139281, -850.3010437961434, -913.8236710313536, -855.5671578316498, -812.9919324439253, -862.5369113096631, -907.0854357961425, -857.6463648913629, -842.4219087840364, -796.1752502506557, -840.4738174017716, -899.9531221984229, -843.6181974913538, -908.2681950187158, -831.5978639319849, -862.2111952824607, -886.3929008918343, -851.6340252292603, -879.5783111769915, -861.0019331702581, -907.1229814217958, -847.5063561667426, -850.2166971721854, -914.1025860602517, -866.1442959400376, -894.0639380142566, -896.7280738091861, -841.3456533102129, -825.531358859855, -892.3750593400063, -884.462057026548, -818.9882878173757, -904.618918997852, -827.9978437133333, -900.1673929242484, -905.7795210956331, -846.0545330757133, -919.9936292605346, -877.304503767525, -907.3274009871786, -885.5481636608137, -810.9244355607705, -876.6106164796514, -895.3211927003446, -914.6530197615131, -879.9335806855212, -863.586663893858, -903.0611879458643, -879.1460914010389, -878.6670706267817, -890.6615687370564, -887.222249621994, -800.7967328005, -912.4211037425365, -889.1315321502789, -889.5483634253711, -884.9509289612477, -855.2783916423091, -814.586017545984, -914.3617987682651, -900.7227681781371, -908.0015859541674, -823.0746932220067, -891.4274966845381, -888.9258890645011, -866.356707649746, -875.8625318369386, -843.4168682256006, -898.3479943603393, -889.0964413285336, -917.591160977526, -890.873980446765, -889.8568319355959, -813.7862222971517]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.07190156022651407,1.0313081113863298,0.04943366910754751,0.3632893186934893,0.0,3100.474,1290.125,0.05,79465795.145,7400.951,540.471,1.59,32000,32000,32000,32000,40.89999999999999,18.300000000000004,0.0,0.20000000000000004,5.0000000000000016e-05,44675.77254704301,-0.05656348441036478,44675.825873655915,[-0.06067694],0.01584001297394272,3.9736457965707266,0.0
-796.1752502506557,-920.7737221884825,-875.135171023856,200.0,20,2,36000,36000,False,180,9,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-56-44,1632092204,10.358911275863647,94.42340850830078,29928,028b450fc55a,172.17.0.2,94.42340850830078,0,9,"[-863.2110962766519, -910.7322250682863, -919.7935235151757, -850.1181855677621, -889.683824867657, -858.754628650421, -916.8233740139281, -850.3010437961434, -913.8236710313536, -855.5671578316498, -812.9919324439253, -862.5369113096631, -907.0854357961425, -857.6463648913629, -842.4219087840364, -796.1752502506557, -840.4738174017716, -899.9531221984229, -843.6181974913538, -908.2681950187158, -831.5978639319849, -862.2111952824607, -886.3929008918343, -851.6340252292603, -879.5783111769915, -861.0019331702581, -907.1229814217958, -847.5063561667426, -850.2166971721854, -914.1025860602517, -866.1442959400376, -894.0639380142566, -896.7280738091861, -841.3456533102129, -825.531358859855, -892.3750593400063, -884.462057026548, -818.9882878173757, -904.618918997852, -827.9978437133333, -900.1673929242484, -905.7795210956331, -846.0545330757133, -919.9936292605346, -877.304503767525, -907.3274009871786, -885.5481636608137, -810.9244355607705, -876.6106164796514, -895.3211927003446, -914.6530197615131, -879.9335806855212, -863.586663893858, -903.0611879458643, -879.1460914010389, -878.6670706267817, -890.6615687370564, -887.222249621994, -800.7967328005, -912.4211037425365, -889.1315321502789, -889.5483634253711, -884.9509289612477, -855.2783916423091, -814.586017545984, -914.3617987682651, -900.7227681781371, -908.0015859541674, -823.0746932220067, -891.4274966845381, -888.9258890645011, -866.356707649746, -875.8625318369386, -843.4168682256006, -898.3479943603393, -889.0964413285336, -917.591160977526, -890.873980446765, -889.8568319355959, -813.7862222971517, -901.4289614303603, -898.9255267390206, -901.9055274007105, -846.4098025842442, -850.4168029175445, -818.6625717901729, -908.2213940204115, -866.1122876548027, -856.9401396943265, -846.7946255741007, -911.1619900403315, -865.479962133491, -893.355258013313, -862.5048710796162, -909.7766702684917, -883.9904326088256, -891.1405895113134, -920.7737221884825, -897.4958607727841, -858.0410390416625]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.07231575572211842,1.0369152170358993,0.04972964355699885,0.3645059778824153,0.0,3093.512,1293.029,0.05,80060945.917,7391.403,541.169,1.573,36000,36000,36000,36000,40.86,18.300000000000004,0.0,0.20000000000000004,5.0000000000000016e-05,41664.485649781585,-0.05937155146372094,41664.54185567876,[-0.05885714],0.015558279213226289,3.9375624574640744,0.0
-800.7967328005,-920.7737221884825,-876.1355396309513,200.0,20,2,40000,40000,False,200,10,60d54b2e19254ba59eb388d190c31765,2021-09-19_15-56-55,1632092215,10.323595762252808,104.74700427055359,29928,028b450fc55a,172.17.0.2,104.74700427055359,0,10,"[-831.5978639319849, -862.2111952824607, -886.3929008918343, -851.6340252292603, -879.5783111769915, -861.0019331702581, -907.1229814217958, -847.5063561667426, -850.2166971721854, -914.1025860602517, -866.1442959400376, -894.0639380142566, -896.7280738091861, -841.3456533102129, -825.531358859855, -892.3750593400063, -884.462057026548, -818.9882878173757, -904.618918997852, -827.9978437133333, -900.1673929242484, -905.7795210956331, -846.0545330757133, -919.9936292605346, -877.304503767525, -907.3274009871786, -885.5481636608137, -810.9244355607705, -876.6106164796514, -895.3211927003446, -914.6530197615131, -879.9335806855212, -863.586663893858, -903.0611879458643, -879.1460914010389, -878.6670706267817, -890.6615687370564, -887.222249621994, -800.7967328005, -912.4211037425365, -889.1315321502789, -889.5483634253711, -884.9509289612477, -855.2783916423091, -814.586017545984, -914.3617987682651, -900.7227681781371, -908.0015859541674, -823.0746932220067, -891.4274966845381, -888.9258890645011, -866.356707649746, -875.8625318369386, -843.4168682256006, -898.3479943603393, -889.0964413285336, -917.591160977526, -890.873980446765, -889.8568319355959, -813.7862222971517, -901.4289614303603, -898.9255267390206, -901.9055274007105, -846.4098025842442, -850.4168029175445, -818.6625717901729, -908.2213940204115, -866.1122876548027, -856.9401396943265, -846.7946255741007, -911.1619900403315, -865.479962133491, -893.355258013313, -862.5048710796162, -909.7766702684917, -883.9904326088256, -891.1405895113134, -920.7737221884825, -897.4958607727841, -858.0410390416625, -875.9561338335474, -868.8453815728293, -838.1852492240492, -895.6296612105706, -860.9742387050475, -879.8104252075855, -872.8129772643605, -912.922281641586, -899.4858116007246, -857.1174925271023, -861.9027267722353, -886.4643138188383, -891.8837326013992, -884.7138733780267, -831.4445591849309, -874.0080424512839, -847.2761011522658, -905.0388328094549, -920.7244663862704, -834.8204255725019]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.07198210109761723,1.0326795751314963,0.04952743063183004,0.3635317430858832,0.0,3089.928,1294.529,0.049,80893037.608,7378.239,542.135,1.576,40000,40000,40000,40000,40.50666666666667,18.300000000000004,0.0,0.20000000000000004,5.0000000000000016e-05,37979.129091061826,-0.059512016081040904,37979.18512264785,[-0.08099447],0.01647169397390021,3.9258392333984373,0.0
