episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-830.8202258079448,-917.4556995352399,-867.3674787252239,200.0,20,2,4000,4000,False,20,1,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-47-47,1632012467,14.176100254058838,14.176100254058838,9744,028b450fc55a,172.17.0.2,14.176100254058838,0,1,"[-889.8519223277812, -863.9967265450182, -866.2976006870921, -839.8839790587413, -894.7849239795498, -845.0521772776146, -837.3066446916771, -917.4556995352399, -845.449306231822, -862.6237127375281, -869.7966225525997, -858.0976912004088, -848.6786684410827, -877.1167359313283, -867.7149287441658, -858.8586775952637, -893.6594127035141, -904.110344742267, -875.7935737138415, -830.8202258079448]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.09248019575417371,1.3763357078594185,0.06576474459989852,0.4963621028002235,0.0,4172.749,958.601,0.066,60349697.842,9992.662,400.294,3.038,4000,4000,4000,4000,40.75238095238095,16.933333333333334,0.0,0.20000000000000004,5.0000000000000016e-05,72873.44731602822,-0.040812645641265695,72873.48548807124,[-0.00408459],0.013779260443860561,4.1452974509167415,0.0
-795.690724080792,-917.4556995352399,-870.2349614372594,200.0,20,2,8000,8000,False,40,2,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-48-02,1632012482,14.5919828414917,28.768083095550537,9744,028b450fc55a,172.17.0.2,28.768083095550537,0,2,"[-889.8519223277812, -863.9967265450182, -866.2976006870921, -839.8839790587413, -894.7849239795498, -845.0521772776146, -837.3066446916771, -917.4556995352399, -845.449306231822, -862.6237127375281, -869.7966225525997, -858.0976912004088, -848.6786684410827, -877.1167359313283, -867.7149287441658, -858.8586775952637, -893.6594127035141, -904.110344742267, -875.7935737138415, -830.8202258079448, -858.1549391469473, -880.3189994631697, -850.8268336238926, -903.5402087201212, -891.6319162499208, -894.3330018827122, -885.3061984697773, -850.3773982757755, -823.6577629411069, -875.7166234464187, -876.4431467521308, -904.875676901958, -864.6801668846584, -795.690724080792, -907.9794288293753, -903.3672016521821, -900.2338962434377, -907.7202161213615, -858.7915784882834, -828.4029648118665]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.09553805526049033,1.4209750511334371,0.06802993971622355,0.5086814605318757,0.0,4419.497,905.08,0.06,67108864.0,9955.284,401.797,2.527,8000,8000,8000,8000,40.98571428571429,17.0,0.0,0.20000000000000004,5.0000000000000016e-05,69499.87682711694,-0.05093094259600646,69499.92510920699,[-0.00917793],0.013047452449592387,4.1285256037148095,0.0
-795.690724080792,-917.4556995352399,-870.2225348703854,200.0,20,2,12000,12000,False,60,3,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-48-17,1632012497,14.657062292098999,43.425145387649536,9744,028b450fc55a,172.17.0.2,43.425145387649536,0,3,"[-889.8519223277812, -863.9967265450182, -866.2976006870921, -839.8839790587413, -894.7849239795498, -845.0521772776146, -837.3066446916771, -917.4556995352399, -845.449306231822, -862.6237127375281, -869.7966225525997, -858.0976912004088, -848.6786684410827, -877.1167359313283, -867.7149287441658, -858.8586775952637, -893.6594127035141, -904.110344742267, -875.7935737138415, -830.8202258079448, -858.1549391469473, -880.3189994631697, -850.8268336238926, -903.5402087201212, -891.6319162499208, -894.3330018827122, -885.3061984697773, -850.3773982757755, -823.6577629411069, -875.7166234464187, -876.4431467521308, -904.875676901958, -864.6801668846584, -795.690724080792, -907.9794288293753, -903.3672016521821, -900.2338962434377, -907.7202161213615, -858.7915784882834, -828.4029648118665, -866.9003727270765, -878.637517145454, -812.0850376585518, -884.9853920503901, -872.9638272075076, -812.8263217325205, -869.5540615737725, -901.1574427579972, -880.9266811109687, -850.9850799235745, -856.8114788207848, -881.6175178071442, -897.0691783372495, -859.4953169365995, -873.9957364869342, -890.6886674144761, -889.6986175807269, -881.1360422289794, -859.9373878729945, -882.4819573590497]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.0973438531840093,1.4470664101682056,0.06940606336285228,0.5161426235275035,0.0,4514.036,886.125,0.058,69518850.829,9952.016,401.929,2.292,12000,12000,12000,12000,40.36190476190476,17.02857142857143,0.0,0.20000000000000004,5.0000000000000016e-05,64209.60767389113,-0.05522291198553097,64209.660240255376,[-0.01341911],0.01445879384385067,4.1071915898271785,0.0
-795.690724080792,-921.7342185409044,-872.0119170118614,200.0,20,2,16000,16000,False,80,4,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-48-32,1632012512,14.860140800476074,58.28528618812561,9744,028b450fc55a,172.17.0.2,58.28528618812561,0,4,"[-889.8519223277812, -863.9967265450182, -866.2976006870921, -839.8839790587413, -894.7849239795498, -845.0521772776146, -837.3066446916771, -917.4556995352399, -845.449306231822, -862.6237127375281, -869.7966225525997, -858.0976912004088, -848.6786684410827, -877.1167359313283, -867.7149287441658, -858.8586775952637, -893.6594127035141, -904.110344742267, -875.7935737138415, -830.8202258079448, -858.1549391469473, -880.3189994631697, -850.8268336238926, -903.5402087201212, -891.6319162499208, -894.3330018827122, -885.3061984697773, -850.3773982757755, -823.6577629411069, -875.7166234464187, -876.4431467521308, -904.875676901958, -864.6801668846584, -795.690724080792, -907.9794288293753, -903.3672016521821, -900.2338962434377, -907.7202161213615, -858.7915784882834, -828.4029648118665, -866.9003727270765, -878.637517145454, -812.0850376585518, -884.9853920503901, -872.9638272075076, -812.8263217325205, -869.5540615737725, -901.1574427579972, -880.9266811109687, -850.9850799235745, -856.8114788207848, -881.6175178071442, -897.0691783372495, -859.4953169365995, -873.9957364869342, -890.6886674144761, -889.6986175807269, -881.1360422289794, -859.9373878729945, -882.4819573590497, -880.3387017840546, -903.7230669485031, -881.6446164845639, -858.4264578193108, -822.2280969748703, -885.1534895105141, -863.1741464387903, -857.1174925271029, -813.9173379746012, -897.8123214273355, -878.0033326080261, -881.6649145932399, -894.2837460805002, -884.1831419976493, -869.5860698590072, -903.801876232042, -864.9295284322297, -896.7453213261634, -921.7342185409044, -889.1333911663955]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.09874813450275868,1.469858147651585,0.070556556346201,0.5233298186225495,0.0,4624.274,865.001,0.067,60079555.953,9938.304,402.483,2.156,16000,16000,16000,16000,39.84761904761904,17.05714285714286,0.0,0.20000000000000004,5.0000000000000016e-05,61504.69258652554,-0.05310893736914882,61504.74292674731,[-0.03501223],0.013765156284423596,4.086704176215715,0.0
-780.9778928207489,-926.3858503598672,-873.6993207842919,200.0,20,2,20000,20000,False,100,5,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-48-47,1632012527,14.77858591079712,73.06387209892273,9744,028b450fc55a,172.17.0.2,73.06387209892273,0,5,"[-889.8519223277812, -863.9967265450182, -866.2976006870921, -839.8839790587413, -894.7849239795498, -845.0521772776146, -837.3066446916771, -917.4556995352399, -845.449306231822, -862.6237127375281, -869.7966225525997, -858.0976912004088, -848.6786684410827, -877.1167359313283, -867.7149287441658, -858.8586775952637, -893.6594127035141, -904.110344742267, -875.7935737138415, -830.8202258079448, -858.1549391469473, -880.3189994631697, -850.8268336238926, -903.5402087201212, -891.6319162499208, -894.3330018827122, -885.3061984697773, -850.3773982757755, -823.6577629411069, -875.7166234464187, -876.4431467521308, -904.875676901958, -864.6801668846584, -795.690724080792, -907.9794288293753, -903.3672016521821, -900.2338962434377, -907.7202161213615, -858.7915784882834, -828.4029648118665, -866.9003727270765, -878.637517145454, -812.0850376585518, -884.9853920503901, -872.9638272075076, -812.8263217325205, -869.5540615737725, -901.1574427579972, -880.9266811109687, -850.9850799235745, -856.8114788207848, -881.6175178071442, -897.0691783372495, -859.4953169365995, -873.9957364869342, -890.6886674144761, -889.6986175807269, -881.1360422289794, -859.9373878729945, -882.4819573590497, -880.3387017840546, -903.7230669485031, -881.6446164845639, -858.4264578193108, -822.2280969748703, -885.1534895105141, -863.1741464387903, -857.1174925271029, -813.9173379746012, -897.8123214273355, -878.0033326080261, -881.6649145932399, -894.2837460805002, -884.1831419976493, -869.5860698590072, -903.801876232042, -864.9295284322297, -896.7453213261634, -921.7342185409044, -889.1333911663955, -926.3858503598672, -867.6804656550248, -876.5613606774396, -877.7170212225932, -878.4429487405137, -902.3968541393174, -847.249002474845, -885.7882698357332, -910.2211960087942, -902.8684785570397, -780.9778928207489, -869.3317667588087, -902.848776236155, -899.8909326992576, -908.0311394354944, -904.1078899383601, -866.8929763705418, -855.3128547314512, -860.7642817992468, -885.508759019044]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.09977595847497853,1.486341903704536,0.07137455830561107,0.528695919623696,0.0,4665.22,857.409,0.063,63262503.771,9938.791,402.463,2.137,20000,20000,20000,20000,40.219047619047615,17.100000000000005,0.0,0.20000000000000004,5.0000000000000016e-05,56338.96847068212,-0.05817038700214878,56339.023991935486,[-0.02785432],0.014380191308422757,4.061156461572135,0.0
-780.9778928207489,-926.3957015203094,-875.5720473010209,200.0,20,2,24000,24000,False,120,6,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-49-02,1632012542,14.980446577072144,88.04431867599487,9744,028b450fc55a,172.17.0.2,88.04431867599487,0,6,"[-858.1549391469473, -880.3189994631697, -850.8268336238926, -903.5402087201212, -891.6319162499208, -894.3330018827122, -885.3061984697773, -850.3773982757755, -823.6577629411069, -875.7166234464187, -876.4431467521308, -904.875676901958, -864.6801668846584, -795.690724080792, -907.9794288293753, -903.3672016521821, -900.2338962434377, -907.7202161213615, -858.7915784882834, -828.4029648118665, -866.9003727270765, -878.637517145454, -812.0850376585518, -884.9853920503901, -872.9638272075076, -812.8263217325205, -869.5540615737725, -901.1574427579972, -880.9266811109687, -850.9850799235745, -856.8114788207848, -881.6175178071442, -897.0691783372495, -859.4953169365995, -873.9957364869342, -890.6886674144761, -889.6986175807269, -881.1360422289794, -859.9373878729945, -882.4819573590497, -880.3387017840546, -903.7230669485031, -881.6446164845639, -858.4264578193108, -822.2280969748703, -885.1534895105141, -863.1741464387903, -857.1174925271029, -813.9173379746012, -897.8123214273355, -878.0033326080261, -881.6649145932399, -894.2837460805002, -884.1831419976493, -869.5860698590072, -903.801876232042, -864.9295284322297, -896.7453213261634, -921.7342185409044, -889.1333911663955, -926.3858503598672, -867.6804656550248, -876.5613606774396, -877.7170212225932, -878.4429487405137, -902.3968541393174, -847.249002474845, -885.7882698357332, -910.2211960087942, -902.8684785570397, -780.9778928207489, -869.3317667588087, -902.848776236155, -899.8909326992576, -908.0311394354944, -904.1078899383601, -866.8929763705418, -855.3128547314512, -860.7642817992468, -885.508759019044, -855.1176905387198, -813.6384229457032, -881.0596877493477, -832.6623772844365, -908.9325288252619, -895.7823701698338, -866.9323810123109, -865.3524928355305, -882.0866874209588, -891.486603647192, -855.278359697496, -870.0429335084722, -882.0718947078893, -926.3957015203094, -832.8963822759592, -894.5552647528638, -882.1488449753118, -882.3464959167635, -905.5868117068089, -910.248294686214]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10228259955377395,1.5259740222715932,0.0733293311439612,0.5408474336454374,0.0,4725.699,846.436,0.071,56048605.791,9939.644,402.429,2.081,24000,24000,24000,24000,40.48181818181818,17.10000000000001,0.0,0.20000000000000004,5.0000000000000016e-05,51945.827688172045,-0.05793269527625413,51945.88272639449,[-0.02516563],0.015001410803443095,4.027358858816085,0.0
-780.9778928207489,-926.3957015203094,-877.45640327316,200.0,20,2,28000,28000,False,140,7,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-49-17,1632012557,14.844589710235596,102.88890838623047,9744,028b450fc55a,172.17.0.2,102.88890838623047,0,7,"[-866.9003727270765, -878.637517145454, -812.0850376585518, -884.9853920503901, -872.9638272075076, -812.8263217325205, -869.5540615737725, -901.1574427579972, -880.9266811109687, -850.9850799235745, -856.8114788207848, -881.6175178071442, -897.0691783372495, -859.4953169365995, -873.9957364869342, -890.6886674144761, -889.6986175807269, -881.1360422289794, -859.9373878729945, -882.4819573590497, -880.3387017840546, -903.7230669485031, -881.6446164845639, -858.4264578193108, -822.2280969748703, -885.1534895105141, -863.1741464387903, -857.1174925271029, -813.9173379746012, -897.8123214273355, -878.0033326080261, -881.6649145932399, -894.2837460805002, -884.1831419976493, -869.5860698590072, -903.801876232042, -864.9295284322297, -896.7453213261634, -921.7342185409044, -889.1333911663955, -926.3858503598672, -867.6804656550248, -876.5613606774396, -877.7170212225932, -878.4429487405137, -902.3968541393174, -847.249002474845, -885.7882698357332, -910.2211960087942, -902.8684785570397, -780.9778928207489, -869.3317667588087, -902.848776236155, -899.8909326992576, -908.0311394354944, -904.1078899383601, -866.8929763705418, -855.3128547314512, -860.7642817992468, -885.508759019044, -855.1176905387198, -813.6384229457032, -881.0596877493477, -832.6623772844365, -908.9325288252619, -895.7823701698338, -866.9323810123109, -865.3524928355305, -882.0866874209588, -891.486603647192, -855.278359697496, -870.0429335084722, -882.0718947078893, -926.3957015203094, -832.8963822759592, -894.5552647528638, -882.1488449753118, -882.3464959167635, -905.5868117068089, -910.248294686214, -873.8030270981096, -904.3276980046039, -871.8801753771498, -891.4890584510995, -903.2982435290849, -899.9648323749818, -861.0930803629598, -899.0517328086551, -872.8899275317834, -899.6859173460836, -909.4115495995193, -877.2650991257556, -865.5101114026095, -839.2245548600101, -864.606862996725, -889.8919227573424, -893.0147812178528, -899.6391163477789, -870.7171184754611, -863.7196705322367]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10364895071082135,1.5499481192426214,0.07446130375908971,0.5487421344984557,0.0,4755.174,841.189,0.08,49784023.739,9934.583,402.634,2.085,28000,28000,28000,28000,39.94761904761905,17.100000000000005,0.0,0.20000000000000004,5.0000000000000016e-05,48454.61208837366,-0.06405800394713879,48454.67301537298,[-0.0323093],0.015714966510830507,4.0059899681357924,0.0
-780.9778928207489,-927.3660490331738,-880.0551775885954,200.0,20,2,32000,32000,False,160,8,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-49-31,1632012571,14.566334962844849,117.45524334907532,9744,028b450fc55a,172.17.0.2,117.45524334907532,0,8,"[-880.3387017840546, -903.7230669485031, -881.6446164845639, -858.4264578193108, -822.2280969748703, -885.1534895105141, -863.1741464387903, -857.1174925271029, -813.9173379746012, -897.8123214273355, -878.0033326080261, -881.6649145932399, -894.2837460805002, -884.1831419976493, -869.5860698590072, -903.801876232042, -864.9295284322297, -896.7453213261634, -921.7342185409044, -889.1333911663955, -926.3858503598672, -867.6804656550248, -876.5613606774396, -877.7170212225932, -878.4429487405137, -902.3968541393174, -847.249002474845, -885.7882698357332, -910.2211960087942, -902.8684785570397, -780.9778928207489, -869.3317667588087, -902.848776236155, -899.8909326992576, -908.0311394354944, -904.1078899383601, -866.8929763705418, -855.3128547314512, -860.7642817992468, -885.508759019044, -855.1176905387198, -813.6384229457032, -881.0596877493477, -832.6623772844365, -908.9325288252619, -895.7823701698338, -866.9323810123109, -865.3524928355305, -882.0866874209588, -891.486603647192, -855.278359697496, -870.0429335084722, -882.0718947078893, -926.3957015203094, -832.8963822759592, -894.5552647528638, -882.1488449753118, -882.3464959167635, -905.5868117068089, -910.248294686214, -873.8030270981096, -904.3276980046039, -871.8801753771498, -891.4890584510995, -903.2982435290849, -899.9648323749818, -861.0930803629598, -899.0517328086551, -872.8899275317834, -899.6859173460836, -909.4115495995193, -877.2650991257556, -865.5101114026095, -839.2245548600101, -864.606862996725, -889.8919227573424, -893.0147812178528, -899.6391163477789, -870.7171184754611, -863.7196705322367, -878.0778280715418, -905.8657267357072, -871.1862880892759, -885.3929998976425, -903.821578552927, -887.7480713945556, -814.9246353253277, -845.9135342930093, -912.1914445158503, -873.7266726184778, -885.0377303891127, -871.3439066563546, -883.9885735927089, -898.5228604443951, -927.3660490331738, -855.1127489860916, -893.6046195608843, -895.861775241164, -869.3323944914121, -904.8116283866761]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10452875732531215,1.5666480998007275,0.07520390615604684,0.5544209163268888,0.0,4750.006,842.104,0.077,52143639.472,9923.368,403.089,2.082,32000,32000,32000,32000,40.423809523809524,17.100000000000005,0.0,0.20000000000000004,5.0000000000000016e-05,44775.12999831989,-0.058874549598543234,44775.18566658266,[-0.03466006],0.015507773568338169,3.9962787271827778,0.0
-780.9778928207489,-927.3660490331738,-880.0360104026679,200.0,20,2,36000,36000,False,180,9,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-49-47,1632012587,14.957247972488403,132.41249132156372,9744,028b450fc55a,172.17.0.2,132.41249132156372,0,9,"[-926.3858503598672, -867.6804656550248, -876.5613606774396, -877.7170212225932, -878.4429487405137, -902.3968541393174, -847.249002474845, -885.7882698357332, -910.2211960087942, -902.8684785570397, -780.9778928207489, -869.3317667588087, -902.848776236155, -899.8909326992576, -908.0311394354944, -904.1078899383601, -866.8929763705418, -855.3128547314512, -860.7642817992468, -885.508759019044, -855.1176905387198, -813.6384229457032, -881.0596877493477, -832.6623772844365, -908.9325288252619, -895.7823701698338, -866.9323810123109, -865.3524928355305, -882.0866874209588, -891.486603647192, -855.278359697496, -870.0429335084722, -882.0718947078893, -926.3957015203094, -832.8963822759592, -894.5552647528638, -882.1488449753118, -882.3464959167635, -905.5868117068089, -910.248294686214, -873.8030270981096, -904.3276980046039, -871.8801753771498, -891.4890584510995, -903.2982435290849, -899.9648323749818, -861.0930803629598, -899.0517328086551, -872.8899275317834, -899.6859173460836, -909.4115495995193, -877.2650991257556, -865.5101114026095, -839.2245548600101, -864.606862996725, -889.8919227573424, -893.0147812178528, -899.6391163477789, -870.7171184754611, -863.7196705322367, -878.0778280715418, -905.8657267357072, -871.1862880892759, -885.3929998976425, -903.821578552927, -887.7480713945556, -814.9246353253277, -845.9135342930093, -912.1914445158503, -873.7266726184778, -885.0377303891127, -871.3439066563546, -883.9885735927089, -898.5228604443951, -927.3660490331738, -855.1127489860916, -893.6046195608843, -895.861775241164, -869.3323944914121, -904.8116283866761, -900.5996127002007, -870.3692453234657, -887.378009172956, -839.9406312174887, -860.144889974888, -881.3410575821533, -897.6393143593956, -887.4322065277954, -904.127592259245, -891.6319162499203, -884.7859140376343, -900.5799103793162, -877.6277649908202, -883.8771282913317, -913.3816000949582, -875.3570401178647, -898.6884711557997, -819.6310602869211, -830.5486751907687, -840.6025102201276]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10513684340683102,1.577125018633206,0.07563880918080139,0.5578362132689524,0.0,4772.94,838.058,0.078,51011805.405,9930.894,402.783,2.073,36000,36000,36000,36000,40.29090909090909,17.10000000000001,0.0,0.20000000000000004,5.0000000000000016e-05,42115.82894405242,-0.06410536622348172,42115.88988155242,[-0.07690138],0.01607122935991846,3.9642749396703576,0.0
-803.9946505675052,-927.3660490331738,-878.5500869444543,200.0,20,2,40000,40000,False,200,10,c0b704881e8f4a94a6b9442166c3485c,2021-09-18_17-50-01,1632012601,14.517446756362915,146.92993807792664,9744,028b450fc55a,172.17.0.2,146.92993807792664,0,10,"[-855.1176905387198, -813.6384229457032, -881.0596877493477, -832.6623772844365, -908.9325288252619, -895.7823701698338, -866.9323810123109, -865.3524928355305, -882.0866874209588, -891.486603647192, -855.278359697496, -870.0429335084722, -882.0718947078893, -926.3957015203094, -832.8963822759592, -894.5552647528638, -882.1488449753118, -882.3464959167635, -905.5868117068089, -910.248294686214, -873.8030270981096, -904.3276980046039, -871.8801753771498, -891.4890584510995, -903.2982435290849, -899.9648323749818, -861.0930803629598, -899.0517328086551, -872.8899275317834, -899.6859173460836, -909.4115495995193, -877.2650991257556, -865.5101114026095, -839.2245548600101, -864.606862996725, -889.8919227573424, -893.0147812178528, -899.6391163477789, -870.7171184754611, -863.7196705322367, -878.0778280715418, -905.8657267357072, -871.1862880892759, -885.3929998976425, -903.821578552927, -887.7480713945556, -814.9246353253277, -845.9135342930093, -912.1914445158503, -873.7266726184778, -885.0377303891127, -871.3439066563546, -883.9885735927089, -898.5228604443951, -927.3660490331738, -855.1127489860916, -893.6046195608843, -895.861775241164, -869.3323944914121, -904.8116283866761, -900.5996127002007, -870.3692453234657, -887.378009172956, -839.9406312174887, -860.144889974888, -881.3410575821533, -897.6393143593956, -887.4322065277954, -904.127592259245, -891.6319162499203, -884.7859140376343, -900.5799103793162, -877.6277649908202, -883.8771282913317, -913.3816000949582, -875.3570401178647, -898.6884711557997, -819.6310602869211, -830.5486751907687, -840.6025102201276, -916.033429925538, -888.1950519387659, -874.0332821125871, -902.675769168216, -902.1745912691664, -855.4163078885025, -891.1036396734512, -859.6855715215157, -886.3042404478526, -863.5029130576914, -881.9807794600005, -875.5417573623629, -849.0142356287276, -875.0602817841984, -897.2243421004205, -817.6558702272371, -875.2252967078119, -840.4393223678177, -905.1250384495289, -803.9946505675052]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10550944615732433,1.5838966599107989,0.07590264689335893,0.5598455845498038,0.0,4759.224,840.473,0.076,52675717.425,9925.005,403.022,2.18,40000,40000,40000,40000,40.11000000000001,17.100000000000005,0.0,0.20000000000000004,5.0000000000000016e-05,38257.138361055106,-0.060094784056988135,38257.19559181788,[-0.07105195],0.014434607253945677,3.9406312142649003,0.0
